k,n,dist,treatment_shift,parameter,test_name,alpha,rejection_rate
3,3,F2,15.0,172.81879194630875,JT_test,0.05,0.663952
3,3,F2,15.0,172.81879194630875,DD_test,0.05,0.798436
3,3,F2,15.0,174.83221476510067,JT_test,0.05,0.659868
3,3,F2,15.0,174.83221476510067,DD_test,0.05,0.794064
3,3,F2,15.0,176.84563758389262,JT_test,0.05,0.653508
3,3,F2,15.0,176.84563758389262,DD_test,0.05,0.790156
3,3,F2,15.0,178.85906040268458,JT_test,0.05,0.65104
3,3,F2,15.0,178.85906040268458,DD_test,0.05,0.784916
3,3,F2,15.0,180.87248322147653,JT_test,0.05,0.64624
3,3,F2,15.0,180.87248322147653,DD_test,0.05,0.779356
3,3,F2,15.0,182.88590604026848,JT_test,0.05,0.642172
3,3,F2,15.0,182.88590604026848,DD_test,0.05,0.776776
3,3,F2,15.0,184.8993288590604,JT_test,0.05,0.637372
3,3,F2,15.0,184.8993288590604,DD_test,0.05,0.769736
3,3,F2,15.0,186.91275167785236,JT_test,0.05,0.633612
3,3,F2,15.0,186.91275167785236,DD_test,0.05,0.76644
3,3,F2,15.0,188.9261744966443,JT_test,0.05,0.62794
3,3,F2,15.0,188.9261744966443,DD_test,0.05,0.761672
3,3,F2,15.0,190.93959731543626,JT_test,0.05,0.624088
3,3,F2,15.0,190.93959731543626,DD_test,0.05,0.756976
3,3,F2,15.0,192.9530201342282,JT_test,0.05,0.62028
3,3,F2,15.0,192.9530201342282,DD_test,0.05,0.753208
3,3,F2,15.0,194.96644295302013,JT_test,0.05,0.616452
3,3,F2,15.0,194.96644295302013,DD_test,0.05,0.74884
3,3,F2,15.0,196.9798657718121,JT_test,0.05,0.611924
3,3,F2,15.0,196.9798657718121,DD_test,0.05,0.744188
3,3,F2,15.0,198.99328859060404,JT_test,0.05,0.60714
3,3,F2,15.0,198.99328859060404,DD_test,0.05,0.740396
3,3,F2,15.0,201.006711409396,JT_test,0.05,0.603444
3,3,F2,15.0,201.006711409396,DD_test,0.05,0.735616
3,3,F2,15.0,203.02013422818794,JT_test,0.05,0.599124
3,3,F2,15.0,203.02013422818794,DD_test,0.05,0.73118
3,3,F2,15.0,205.0335570469799,JT_test,0.05,0.595736
3,3,F2,15.0,205.0335570469799,DD_test,0.05,0.726716
3,3,F2,15.0,207.04697986577182,JT_test,0.05,0.590968
3,3,F2,15.0,207.04697986577182,DD_test,0.05,0.72334
3,3,F2,15.0,209.06040268456377,JT_test,0.05,0.587136
3,3,F2,15.0,209.06040268456377,DD_test,0.05,0.720184
3,3,F2,15.0,211.07382550335572,JT_test,0.05,0.582628
3,3,F2,15.0,211.07382550335572,DD_test,0.05,0.714224
3,3,F2,15.0,213.08724832214767,JT_test,0.05,0.581512
3,3,F2,15.0,213.08724832214767,DD_test,0.05,0.711996
3,3,F2,15.0,215.10067114093962,JT_test,0.05,0.576704
3,3,F2,15.0,215.10067114093962,DD_test,0.05,0.705824
3,3,F2,15.0,217.11409395973155,JT_test,0.05,0.572056
3,3,F2,15.0,217.11409395973155,DD_test,0.05,0.701612
3,3,F2,15.0,219.1275167785235,JT_test,0.05,0.568756
3,3,F2,15.0,219.1275167785235,DD_test,0.05,0.69824
3,3,F2,15.0,221.14093959731545,JT_test,0.05,0.566776
3,3,F2,15.0,221.14093959731545,DD_test,0.05,0.695168
3,3,F2,15.0,223.1543624161074,JT_test,0.05,0.560856
3,3,F2,15.0,223.1543624161074,DD_test,0.05,0.690576
3,3,F2,15.0,225.16778523489936,JT_test,0.05,0.557964
3,3,F2,15.0,225.16778523489936,DD_test,0.05,0.686792
3,3,F2,15.0,227.1812080536913,JT_test,0.05,0.553736
3,3,F2,15.0,227.1812080536913,DD_test,0.05,0.682788
3,3,F2,15.0,229.19463087248323,JT_test,0.05,0.548672
3,3,F2,15.0,229.19463087248323,DD_test,0.05,0.677252
3,3,F2,15.0,231.20805369127518,JT_test,0.05,0.548476
3,3,F2,15.0,231.20805369127518,DD_test,0.05,0.675108
3,3,F2,15.0,233.22147651006713,JT_test,0.05,0.54368
3,3,F2,15.0,233.22147651006713,DD_test,0.05,0.672156
3,3,F2,15.0,235.2348993288591,JT_test,0.05,0.54012
3,3,F2,15.0,235.2348993288591,DD_test,0.05,0.667248
3,3,F2,15.0,237.24832214765104,JT_test,0.05,0.538356
3,3,F2,15.0,237.24832214765104,DD_test,0.05,0.665148
3,3,F2,15.0,239.26174496644296,JT_test,0.05,0.533632
3,3,F2,15.0,239.26174496644296,DD_test,0.05,0.660584
3,3,F2,15.0,241.2751677852349,JT_test,0.05,0.531528
3,3,F2,15.0,241.2751677852349,DD_test,0.05,0.657484
3,3,F2,15.0,243.28859060402687,JT_test,0.05,0.526632
3,3,F2,15.0,243.28859060402687,DD_test,0.05,0.652172
3,3,F2,15.0,245.30201342281882,JT_test,0.05,0.52682
3,3,F2,15.0,245.30201342281882,DD_test,0.05,0.65234
3,3,F2,15.0,247.31543624161077,JT_test,0.05,0.520532
3,3,F2,15.0,247.31543624161077,DD_test,0.05,0.645112
3,3,F2,15.0,249.3288590604027,JT_test,0.05,0.518832
3,3,F2,15.0,249.3288590604027,DD_test,0.05,0.64294
3,3,F2,15.0,251.34228187919464,JT_test,0.05,0.516968
3,3,F2,15.0,251.34228187919464,DD_test,0.05,0.639092
3,3,F2,15.0,253.3557046979866,JT_test,0.05,0.512628
3,3,F2,15.0,253.3557046979866,DD_test,0.05,0.636704
3,3,F2,15.0,255.36912751677855,JT_test,0.05,0.511104
3,3,F2,15.0,255.36912751677855,DD_test,0.05,0.632812
3,3,F2,15.0,257.3825503355705,JT_test,0.05,0.506164
3,3,F2,15.0,257.3825503355705,DD_test,0.05,0.628476
3,3,F2,15.0,259.3959731543624,JT_test,0.05,0.506556
3,3,F2,15.0,259.3959731543624,DD_test,0.05,0.62682
3,3,F2,15.0,261.40939597315435,JT_test,0.05,0.501652
3,3,F2,15.0,261.40939597315435,DD_test,0.05,0.623336
3,3,F2,15.0,263.4228187919463,JT_test,0.05,0.500008
3,3,F2,15.0,263.4228187919463,DD_test,0.05,0.619624
3,3,F2,15.0,265.4362416107383,JT_test,0.05,0.495352
3,3,F2,15.0,265.4362416107383,DD_test,0.05,0.616544
3,3,F2,15.0,267.44966442953023,JT_test,0.05,0.492976
3,3,F2,15.0,267.44966442953023,DD_test,0.05,0.613596
3,3,F2,15.0,269.46308724832215,JT_test,0.05,0.491464
3,3,F2,15.0,269.46308724832215,DD_test,0.05,0.61118
3,3,F2,15.0,271.4765100671141,JT_test,0.05,0.488932
3,3,F2,15.0,271.4765100671141,DD_test,0.05,0.608556
3,3,F2,15.0,273.48993288590606,JT_test,0.05,0.485548
3,3,F2,15.0,273.48993288590606,DD_test,0.05,0.603264
3,3,F2,15.0,275.50335570469804,JT_test,0.05,0.482624
3,3,F2,15.0,275.50335570469804,DD_test,0.05,0.601524
3,3,F2,15.0,277.51677852348996,JT_test,0.05,0.479776
3,3,F2,15.0,277.51677852348996,DD_test,0.05,0.596948
3,3,F2,15.0,279.5302013422819,JT_test,0.05,0.4779
3,3,F2,15.0,279.5302013422819,DD_test,0.05,0.595768
3,3,F2,15.0,281.5436241610738,JT_test,0.05,0.47616
3,3,F2,15.0,281.5436241610738,DD_test,0.05,0.592684
3,3,F2,15.0,283.5570469798658,JT_test,0.05,0.476068
3,3,F2,15.0,283.5570469798658,DD_test,0.05,0.59208
3,3,F2,15.0,285.57046979865777,JT_test,0.05,0.470388
3,3,F2,15.0,285.57046979865777,DD_test,0.05,0.586032
3,3,F2,15.0,287.5838926174497,JT_test,0.05,0.468528
3,3,F2,15.0,287.5838926174497,DD_test,0.05,0.583772
3,3,F2,15.0,289.5973154362416,JT_test,0.05,0.466032
3,3,F2,15.0,289.5973154362416,DD_test,0.05,0.58022
3,3,F2,15.0,291.6107382550336,JT_test,0.05,0.464088
3,3,F2,15.0,291.6107382550336,DD_test,0.05,0.57896
3,3,F2,15.0,293.6241610738255,JT_test,0.05,0.462692
3,3,F2,15.0,293.6241610738255,DD_test,0.05,0.57764
3,3,F2,15.0,295.6375838926175,JT_test,0.05,0.459736
3,3,F2,15.0,295.6375838926175,DD_test,0.05,0.572448
3,3,F2,15.0,297.6510067114094,JT_test,0.05,0.457524
3,3,F2,15.0,297.6510067114094,DD_test,0.05,0.570816
3,3,F2,15.0,299.66442953020135,JT_test,0.05,0.45372
3,3,F2,15.0,299.66442953020135,DD_test,0.05,0.567008
3,3,F2,15.0,301.6778523489933,JT_test,0.05,0.45234
3,3,F2,15.0,301.6778523489933,DD_test,0.05,0.5661
3,3,F2,15.0,303.69127516778525,JT_test,0.05,0.45082
3,3,F2,15.0,303.69127516778525,DD_test,0.05,0.56312
3,3,F2,15.0,305.70469798657723,JT_test,0.05,0.447464
3,3,F2,15.0,305.70469798657723,DD_test,0.05,0.558676
3,3,F2,15.0,307.71812080536915,JT_test,0.05,0.445368
3,3,F2,15.0,307.71812080536915,DD_test,0.05,0.55546
3,3,F2,15.0,309.7315436241611,JT_test,0.05,0.44488
3,3,F2,15.0,309.7315436241611,DD_test,0.05,0.555432
3,3,F2,15.0,311.74496644295306,JT_test,0.05,0.440084
3,3,F2,15.0,311.74496644295306,DD_test,0.05,0.551988
3,3,F2,15.0,313.758389261745,JT_test,0.05,0.440108
3,3,F2,15.0,313.758389261745,DD_test,0.05,0.5496
3,3,F2,15.0,315.77181208053696,JT_test,0.05,0.438168
3,3,F2,15.0,315.77181208053696,DD_test,0.05,0.547464
3,3,F2,15.0,317.7852348993289,JT_test,0.05,0.437404
3,3,F2,15.0,317.7852348993289,DD_test,0.05,0.545356
3,3,F2,15.0,319.7986577181208,JT_test,0.05,0.43232
3,3,F2,15.0,319.7986577181208,DD_test,0.05,0.541804
3,3,F2,15.0,321.8120805369128,JT_test,0.05,0.432152
3,3,F2,15.0,321.8120805369128,DD_test,0.05,0.53976
3,3,F2,15.0,323.8255033557047,JT_test,0.05,0.42978
3,3,F2,15.0,323.8255033557047,DD_test,0.05,0.538056
3,3,F2,15.0,325.8389261744967,JT_test,0.05,0.426328
3,3,F2,15.0,325.8389261744967,DD_test,0.05,0.534076
3,3,F2,15.0,327.8523489932886,JT_test,0.05,0.430212
3,3,F2,15.0,327.8523489932886,DD_test,0.05,0.53602
3,3,F2,15.0,329.86577181208054,JT_test,0.05,0.42544
3,3,F2,15.0,329.86577181208054,DD_test,0.05,0.532864
3,3,F2,15.0,331.8791946308725,JT_test,0.05,0.42208
3,3,F2,15.0,331.8791946308725,DD_test,0.05,0.52882
3,3,F2,15.0,333.89261744966444,JT_test,0.05,0.42128
3,3,F2,15.0,333.89261744966444,DD_test,0.05,0.52722
3,3,F2,15.0,335.9060402684564,JT_test,0.05,0.41872
3,3,F2,15.0,335.9060402684564,DD_test,0.05,0.5238
3,3,F2,15.0,337.91946308724835,JT_test,0.05,0.418996
3,3,F2,15.0,337.91946308724835,DD_test,0.05,0.523792
3,3,F2,15.0,339.93288590604027,JT_test,0.05,0.415336
3,3,F2,15.0,339.93288590604027,DD_test,0.05,0.519988
3,3,F2,15.0,341.94630872483225,JT_test,0.05,0.4129
3,3,F2,15.0,341.94630872483225,DD_test,0.05,0.51752
3,3,F2,15.0,343.9597315436242,JT_test,0.05,0.413168
3,3,F2,15.0,343.9597315436242,DD_test,0.05,0.516492
3,3,F2,15.0,345.97315436241615,JT_test,0.05,0.410456
3,3,F2,15.0,345.97315436241615,DD_test,0.05,0.512804
3,3,F2,15.0,347.9865771812081,JT_test,0.05,0.407076
3,3,F2,15.0,347.9865771812081,DD_test,0.05,0.50968
3,3,F2,15.0,350.0,JT_test,0.05,0.40618
3,3,F2,15.0,350.0,DD_test,0.05,0.50884
3,3,F3,3.0,4.0,JT_test,0.05,0.886612
3,3,F3,3.0,4.0,DD_test,0.05,0.940848
3,3,F3,3.0,4.067114093959732,JT_test,0.05,0.883748
3,3,F3,3.0,4.067114093959732,DD_test,0.05,0.939452
3,3,F3,3.0,4.134228187919463,JT_test,0.05,0.879924
3,3,F3,3.0,4.134228187919463,DD_test,0.05,0.93754
3,3,F3,3.0,4.201342281879195,JT_test,0.05,0.875568
3,3,F3,3.0,4.201342281879195,DD_test,0.05,0.935416
3,3,F3,3.0,4.268456375838926,JT_test,0.05,0.871456
3,3,F3,3.0,4.268456375838926,DD_test,0.05,0.93294
3,3,F3,3.0,4.3355704697986575,JT_test,0.05,0.867736
3,3,F3,3.0,4.3355704697986575,DD_test,0.05,0.93156
3,3,F3,3.0,4.402684563758389,JT_test,0.05,0.864008
3,3,F3,3.0,4.402684563758389,DD_test,0.05,0.92948
3,3,F3,3.0,4.469798657718121,JT_test,0.05,0.8589
3,3,F3,3.0,4.469798657718121,DD_test,0.05,0.92706
3,3,F3,3.0,4.5369127516778525,JT_test,0.05,0.8534
3,3,F3,3.0,4.5369127516778525,DD_test,0.05,0.923292
3,3,F3,3.0,4.604026845637584,JT_test,0.05,0.848844
3,3,F3,3.0,4.604026845637584,DD_test,0.05,0.920264
3,3,F3,3.0,4.671140939597316,JT_test,0.05,0.843128
3,3,F3,3.0,4.671140939597316,DD_test,0.05,0.916808
3,3,F3,3.0,4.7382550335570475,JT_test,0.05,0.839972
3,3,F3,3.0,4.7382550335570475,DD_test,0.05,0.914984
3,3,F3,3.0,4.805369127516778,JT_test,0.05,0.83558
3,3,F3,3.0,4.805369127516778,DD_test,0.05,0.91132
3,3,F3,3.0,4.87248322147651,JT_test,0.05,0.82916
3,3,F3,3.0,4.87248322147651,DD_test,0.05,0.907568
3,3,F3,3.0,4.939597315436242,JT_test,0.05,0.82528
3,3,F3,3.0,4.939597315436242,DD_test,0.05,0.904344
3,3,F3,3.0,5.006711409395973,JT_test,0.05,0.821816
3,3,F3,3.0,5.006711409395973,DD_test,0.05,0.902076
3,3,F3,3.0,5.073825503355705,JT_test,0.05,0.816564
3,3,F3,3.0,5.073825503355705,DD_test,0.05,0.898332
3,3,F3,3.0,5.140939597315436,JT_test,0.05,0.8123
3,3,F3,3.0,5.140939597315436,DD_test,0.05,0.894984
3,3,F3,3.0,5.208053691275168,JT_test,0.05,0.808484
3,3,F3,3.0,5.208053691275168,DD_test,0.05,0.890956
3,3,F3,3.0,5.275167785234899,JT_test,0.05,0.805024
3,3,F3,3.0,5.275167785234899,DD_test,0.05,0.888916
3,3,F3,3.0,5.342281879194631,JT_test,0.05,0.799576
3,3,F3,3.0,5.342281879194631,DD_test,0.05,0.883976
3,3,F3,3.0,5.409395973154362,JT_test,0.05,0.7968
3,3,F3,3.0,5.409395973154362,DD_test,0.05,0.8809
3,3,F3,3.0,5.476510067114094,JT_test,0.05,0.791864
3,3,F3,3.0,5.476510067114094,DD_test,0.05,0.877296
3,3,F3,3.0,5.543624161073826,JT_test,0.05,0.789212
3,3,F3,3.0,5.543624161073826,DD_test,0.05,0.874272
3,3,F3,3.0,5.6107382550335565,JT_test,0.05,0.784672
3,3,F3,3.0,5.6107382550335565,DD_test,0.05,0.870008
3,3,F3,3.0,5.677852348993289,JT_test,0.05,0.781952
3,3,F3,3.0,5.677852348993289,DD_test,0.05,0.86776
3,3,F3,3.0,5.74496644295302,JT_test,0.05,0.777556
3,3,F3,3.0,5.74496644295302,DD_test,0.05,0.86332
3,3,F3,3.0,5.8120805369127515,JT_test,0.05,0.774716
3,3,F3,3.0,5.8120805369127515,DD_test,0.05,0.860764
3,3,F3,3.0,5.879194630872483,JT_test,0.05,0.770404
3,3,F3,3.0,5.879194630872483,DD_test,0.05,0.85812
3,3,F3,3.0,5.946308724832215,JT_test,0.05,0.76664
3,3,F3,3.0,5.946308724832215,DD_test,0.05,0.853376
3,3,F3,3.0,6.0134228187919465,JT_test,0.05,0.7647
3,3,F3,3.0,6.0134228187919465,DD_test,0.05,0.8514
3,3,F3,3.0,6.080536912751677,JT_test,0.05,0.759432
3,3,F3,3.0,6.080536912751677,DD_test,0.05,0.846776
3,3,F3,3.0,6.14765100671141,JT_test,0.05,0.75612
3,3,F3,3.0,6.14765100671141,DD_test,0.05,0.843692
3,3,F3,3.0,6.214765100671141,JT_test,0.05,0.755284
3,3,F3,3.0,6.214765100671141,DD_test,0.05,0.840412
3,3,F3,3.0,6.281879194630872,JT_test,0.05,0.75126
3,3,F3,3.0,6.281879194630872,DD_test,0.05,0.83774
3,3,F3,3.0,6.348993288590604,JT_test,0.05,0.747012
3,3,F3,3.0,6.348993288590604,DD_test,0.05,0.833596
3,3,F3,3.0,6.416107382550336,JT_test,0.05,0.744204
3,3,F3,3.0,6.416107382550336,DD_test,0.05,0.831784
3,3,F3,3.0,6.483221476510067,JT_test,0.05,0.742944
3,3,F3,3.0,6.483221476510067,DD_test,0.05,0.829172
3,3,F3,3.0,6.550335570469798,JT_test,0.05,0.740284
3,3,F3,3.0,6.550335570469798,DD_test,0.05,0.825952
3,3,F3,3.0,6.617449664429531,JT_test,0.05,0.736528
3,3,F3,3.0,6.617449664429531,DD_test,0.05,0.823076
3,3,F3,3.0,6.684563758389261,JT_test,0.05,0.733564
3,3,F3,3.0,6.684563758389261,DD_test,0.05,0.820036
3,3,F3,3.0,6.751677852348993,JT_test,0.05,0.731828
3,3,F3,3.0,6.751677852348993,DD_test,0.05,0.817916
3,3,F3,3.0,6.818791946308725,JT_test,0.05,0.72756
3,3,F3,3.0,6.818791946308725,DD_test,0.05,0.813232
3,3,F3,3.0,6.885906040268456,JT_test,0.05,0.725808
3,3,F3,3.0,6.885906040268456,DD_test,0.05,0.810868
3,3,F3,3.0,6.953020134228188,JT_test,0.05,0.725256
3,3,F3,3.0,6.953020134228188,DD_test,0.05,0.809572
3,3,F3,3.0,7.020134228187919,JT_test,0.05,0.719964
3,3,F3,3.0,7.020134228187919,DD_test,0.05,0.804412
3,3,F3,3.0,7.087248322147651,JT_test,0.05,0.718456
3,3,F3,3.0,7.087248322147651,DD_test,0.05,0.802724
3,3,F3,3.0,7.154362416107382,JT_test,0.05,0.716396
3,3,F3,3.0,7.154362416107382,DD_test,0.05,0.801272
3,3,F3,3.0,7.221476510067114,JT_test,0.05,0.713588
3,3,F3,3.0,7.221476510067114,DD_test,0.05,0.797896
3,3,F3,3.0,7.2885906040268456,JT_test,0.05,0.71164
3,3,F3,3.0,7.2885906040268456,DD_test,0.05,0.794832
3,3,F3,3.0,7.355704697986577,JT_test,0.05,0.709796
3,3,F3,3.0,7.355704697986577,DD_test,0.05,0.792716
3,3,F3,3.0,7.422818791946309,JT_test,0.05,0.7078
3,3,F3,3.0,7.422818791946309,DD_test,0.05,0.789412
3,3,F3,3.0,7.48993288590604,JT_test,0.05,0.706248
3,3,F3,3.0,7.48993288590604,DD_test,0.05,0.787144
3,3,F3,3.0,7.557046979865772,JT_test,0.05,0.70378
3,3,F3,3.0,7.557046979865772,DD_test,0.05,0.785296
3,3,F3,3.0,7.624161073825503,JT_test,0.05,0.702812
3,3,F3,3.0,7.624161073825503,DD_test,0.05,0.784096
3,3,F3,3.0,7.691275167785236,JT_test,0.05,0.69958
3,3,F3,3.0,7.691275167785236,DD_test,0.05,0.781532
3,3,F3,3.0,7.758389261744966,JT_test,0.05,0.696864
3,3,F3,3.0,7.758389261744966,DD_test,0.05,0.777632
3,3,F3,3.0,7.825503355704698,JT_test,0.05,0.694056
3,3,F3,3.0,7.825503355704698,DD_test,0.05,0.775348
3,3,F3,3.0,7.89261744966443,JT_test,0.05,0.693356
3,3,F3,3.0,7.89261744966443,DD_test,0.05,0.774432
3,3,F3,3.0,7.9597315436241605,JT_test,0.05,0.690024
3,3,F3,3.0,7.9597315436241605,DD_test,0.05,0.770536
3,3,F3,3.0,8.026845637583893,JT_test,0.05,0.68972
3,3,F3,3.0,8.026845637583893,DD_test,0.05,0.769848
3,3,F3,3.0,8.093959731543624,JT_test,0.05,0.688356
3,3,F3,3.0,8.093959731543624,DD_test,0.05,0.76772
3,3,F3,3.0,8.161073825503355,JT_test,0.05,0.686168
3,3,F3,3.0,8.161073825503355,DD_test,0.05,0.764056
3,3,F3,3.0,8.228187919463087,JT_test,0.05,0.68406
3,3,F3,3.0,8.228187919463087,DD_test,0.05,0.761788
3,3,F3,3.0,8.29530201342282,JT_test,0.05,0.684104
3,3,F3,3.0,8.29530201342282,DD_test,0.05,0.7614
3,3,F3,3.0,8.36241610738255,JT_test,0.05,0.680108
3,3,F3,3.0,8.36241610738255,DD_test,0.05,0.758688
3,3,F3,3.0,8.429530201342281,JT_test,0.05,0.6785
3,3,F3,3.0,8.429530201342281,DD_test,0.05,0.756036
3,3,F3,3.0,8.496644295302014,JT_test,0.05,0.676868
3,3,F3,3.0,8.496644295302014,DD_test,0.05,0.753784
3,3,F3,3.0,8.563758389261745,JT_test,0.05,0.675836
3,3,F3,3.0,8.563758389261745,DD_test,0.05,0.753412
3,3,F3,3.0,8.630872483221477,JT_test,0.05,0.675616
3,3,F3,3.0,8.630872483221477,DD_test,0.05,0.751804
3,3,F3,3.0,8.697986577181208,JT_test,0.05,0.673908
3,3,F3,3.0,8.697986577181208,DD_test,0.05,0.749192
3,3,F3,3.0,8.765100671140939,JT_test,0.05,0.672012
3,3,F3,3.0,8.765100671140939,DD_test,0.05,0.747236
3,3,F3,3.0,8.832214765100671,JT_test,0.05,0.670444
3,3,F3,3.0,8.832214765100671,DD_test,0.05,0.743992
3,3,F3,3.0,8.899328859060404,JT_test,0.05,0.66726
3,3,F3,3.0,8.899328859060404,DD_test,0.05,0.741368
3,3,F3,3.0,8.966442953020135,JT_test,0.05,0.667384
3,3,F3,3.0,8.966442953020135,DD_test,0.05,0.741388
3,3,F3,3.0,9.033557046979865,JT_test,0.05,0.6647
3,3,F3,3.0,9.033557046979865,DD_test,0.05,0.737792
3,3,F3,3.0,9.100671140939596,JT_test,0.05,0.662728
3,3,F3,3.0,9.100671140939596,DD_test,0.05,0.736632
3,3,F3,3.0,9.167785234899329,JT_test,0.05,0.661104
3,3,F3,3.0,9.167785234899329,DD_test,0.05,0.73366
3,3,F3,3.0,9.234899328859061,JT_test,0.05,0.66144
3,3,F3,3.0,9.234899328859061,DD_test,0.05,0.733672
3,3,F3,3.0,9.302013422818792,JT_test,0.05,0.66068
3,3,F3,3.0,9.302013422818792,DD_test,0.05,0.73272
3,3,F3,3.0,9.369127516778523,JT_test,0.05,0.6589
3,3,F3,3.0,9.369127516778523,DD_test,0.05,0.730396
3,3,F3,3.0,9.436241610738255,JT_test,0.05,0.655172
3,3,F3,3.0,9.436241610738255,DD_test,0.05,0.72778
3,3,F3,3.0,9.503355704697986,JT_test,0.05,0.65468
3,3,F3,3.0,9.503355704697986,DD_test,0.05,0.725416
3,3,F3,3.0,9.570469798657719,JT_test,0.05,0.65292
3,3,F3,3.0,9.570469798657719,DD_test,0.05,0.724228
3,3,F3,3.0,9.63758389261745,JT_test,0.05,0.653092
3,3,F3,3.0,9.63758389261745,DD_test,0.05,0.722772
3,3,F3,3.0,9.70469798657718,JT_test,0.05,0.651876
3,3,F3,3.0,9.70469798657718,DD_test,0.05,0.72126
3,3,F3,3.0,9.771812080536913,JT_test,0.05,0.649808
3,3,F3,3.0,9.771812080536913,DD_test,0.05,0.71978
3,3,F3,3.0,9.838926174496645,JT_test,0.05,0.648692
3,3,F3,3.0,9.838926174496645,DD_test,0.05,0.717956
3,3,F3,3.0,9.906040268456376,JT_test,0.05,0.647816
3,3,F3,3.0,9.906040268456376,DD_test,0.05,0.715052
3,3,F3,3.0,9.973154362416107,JT_test,0.05,0.645748
3,3,F3,3.0,9.973154362416107,DD_test,0.05,0.714216
3,3,F3,3.0,10.040268456375838,JT_test,0.05,0.646544
3,3,F3,3.0,10.040268456375838,DD_test,0.05,0.714568
3,3,F3,3.0,10.10738255033557,JT_test,0.05,0.642376
3,3,F3,3.0,10.10738255033557,DD_test,0.05,0.710192
3,3,F3,3.0,10.174496644295303,JT_test,0.05,0.642256
3,3,F3,3.0,10.174496644295303,DD_test,0.05,0.707996
3,3,F3,3.0,10.241610738255034,JT_test,0.05,0.644352
3,3,F3,3.0,10.241610738255034,DD_test,0.05,0.710292
3,3,F3,3.0,10.308724832214764,JT_test,0.05,0.641756
3,3,F3,3.0,10.308724832214764,DD_test,0.05,0.708028
3,3,F3,3.0,10.375838926174497,JT_test,0.05,0.640676
3,3,F3,3.0,10.375838926174497,DD_test,0.05,0.705664
3,3,F3,3.0,10.442953020134228,JT_test,0.05,0.63958
3,3,F3,3.0,10.442953020134228,DD_test,0.05,0.704088
3,3,F3,3.0,10.51006711409396,JT_test,0.05,0.637488
3,3,F3,3.0,10.51006711409396,DD_test,0.05,0.702048
3,3,F3,3.0,10.577181208053691,JT_test,0.05,0.636568
3,3,F3,3.0,10.577181208053691,DD_test,0.05,0.700684
3,3,F3,3.0,10.644295302013422,JT_test,0.05,0.636068
3,3,F3,3.0,10.644295302013422,DD_test,0.05,0.699256
3,3,F3,3.0,10.711409395973154,JT_test,0.05,0.634492
3,3,F3,3.0,10.711409395973154,DD_test,0.05,0.698
3,3,F3,3.0,10.778523489932887,JT_test,0.05,0.63164
3,3,F3,3.0,10.778523489932887,DD_test,0.05,0.695988
3,3,F3,3.0,10.845637583892618,JT_test,0.05,0.632816
3,3,F3,3.0,10.845637583892618,DD_test,0.05,0.695828
3,3,F3,3.0,10.912751677852349,JT_test,0.05,0.630716
3,3,F3,3.0,10.912751677852349,DD_test,0.05,0.69314
3,3,F3,3.0,10.97986577181208,JT_test,0.05,0.632036
3,3,F3,3.0,10.97986577181208,DD_test,0.05,0.694244
3,3,F3,3.0,11.046979865771812,JT_test,0.05,0.630096
3,3,F3,3.0,11.046979865771812,DD_test,0.05,0.691872
3,3,F3,3.0,11.114093959731544,JT_test,0.05,0.627572
3,3,F3,3.0,11.114093959731544,DD_test,0.05,0.688308
3,3,F3,3.0,11.181208053691275,JT_test,0.05,0.628852
3,3,F3,3.0,11.181208053691275,DD_test,0.05,0.688444
3,3,F3,3.0,11.248322147651006,JT_test,0.05,0.626152
3,3,F3,3.0,11.248322147651006,DD_test,0.05,0.688364
3,3,F3,3.0,11.315436241610739,JT_test,0.05,0.623512
3,3,F3,3.0,11.315436241610739,DD_test,0.05,0.683876
3,3,F3,3.0,11.382550335570471,JT_test,0.05,0.624912
3,3,F3,3.0,11.382550335570471,DD_test,0.05,0.684724
3,3,F3,3.0,11.449664429530202,JT_test,0.05,0.62464
3,3,F3,3.0,11.449664429530202,DD_test,0.05,0.68254
3,3,F3,3.0,11.516778523489933,JT_test,0.05,0.62378
3,3,F3,3.0,11.516778523489933,DD_test,0.05,0.682688
3,3,F3,3.0,11.583892617449663,JT_test,0.05,0.622072
3,3,F3,3.0,11.583892617449663,DD_test,0.05,0.680196
3,3,F3,3.0,11.651006711409396,JT_test,0.05,0.621984
3,3,F3,3.0,11.651006711409396,DD_test,0.05,0.680308
3,3,F3,3.0,11.718120805369129,JT_test,0.05,0.619256
3,3,F3,3.0,11.718120805369129,DD_test,0.05,0.676596
3,3,F3,3.0,11.78523489932886,JT_test,0.05,0.619076
3,3,F3,3.0,11.78523489932886,DD_test,0.05,0.676272
3,3,F3,3.0,11.85234899328859,JT_test,0.05,0.618644
3,3,F3,3.0,11.85234899328859,DD_test,0.05,0.675272
3,3,F3,3.0,11.919463087248321,JT_test,0.05,0.61666
3,3,F3,3.0,11.919463087248321,DD_test,0.05,0.67398
3,3,F3,3.0,11.986577181208053,JT_test,0.05,0.615556
3,3,F3,3.0,11.986577181208053,DD_test,0.05,0.672288
3,3,F3,3.0,12.053691275167786,JT_test,0.05,0.615904
3,3,F3,3.0,12.053691275167786,DD_test,0.05,0.673108
3,3,F3,3.0,12.120805369127517,JT_test,0.05,0.614032
3,3,F3,3.0,12.120805369127517,DD_test,0.05,0.670824
3,3,F3,3.0,12.187919463087248,JT_test,0.05,0.611768
