k,n,dist,treatment_shift,test_name,alpha,rejection_rate
4,2,F1,23.59550561797753,JT_test,0.1,0.562
4,2,F1,23.59550561797753,DD_test,0.1,0.84264
4,2,F1,24.382022471910112,JT_test,0.01,0.08358
4,2,F1,24.382022471910112,DD_test,0.01,0.21162
4,2,F1,24.382022471910112,JT_test,0.05,0.41146
4,2,F1,24.382022471910112,DD_test,0.05,0.6465
4,2,F1,24.382022471910112,JT_test,0.1,0.56428
4,2,F1,24.382022471910112,DD_test,0.1,0.85402
4,2,F1,25.168539325842698,JT_test,0.01,0.0877
4,2,F1,25.168539325842698,DD_test,0.01,0.21906
4,2,F1,25.168539325842698,JT_test,0.05,0.41556
4,2,F1,25.168539325842698,DD_test,0.05,0.66242
4,2,F1,25.168539325842698,JT_test,0.1,0.56638
4,2,F1,25.168539325842698,DD_test,0.1,0.86712
4,2,F1,25.955056179775283,JT_test,0.01,0.08754
4,2,F1,25.955056179775283,DD_test,0.01,0.22514
4,2,F1,25.955056179775283,JT_test,0.05,0.4178
4,2,F1,25.955056179775283,DD_test,0.05,0.6778
4,2,F1,25.955056179775283,JT_test,0.1,0.57006
4,2,F1,25.955056179775283,DD_test,0.1,0.87924
4,2,F1,26.741573033707866,JT_test,0.01,0.0866
4,2,F1,26.741573033707866,DD_test,0.01,0.2279
4,2,F1,26.741573033707866,JT_test,0.05,0.41442
4,2,F1,26.741573033707866,DD_test,0.05,0.69174
4,2,F1,26.741573033707866,JT_test,0.1,0.56964
4,2,F1,26.741573033707866,DD_test,0.1,0.88872
4,2,F1,27.52808988764045,JT_test,0.01,0.08704
4,2,F1,27.52808988764045,DD_test,0.01,0.23374
4,2,F1,27.52808988764045,JT_test,0.05,0.41648
4,2,F1,27.52808988764045,DD_test,0.05,0.70478
4,2,F1,27.52808988764045,JT_test,0.1,0.57186
4,2,F1,27.52808988764045,DD_test,0.1,0.90174
4,2,F1,28.314606741573034,JT_test,0.01,0.08566
4,2,F1,28.314606741573034,DD_test,0.01,0.23492
4,2,F1,28.314606741573034,JT_test,0.05,0.41658
4,2,F1,28.314606741573034,DD_test,0.05,0.71716
4,2,F1,28.314606741573034,JT_test,0.1,0.5723
4,2,F1,28.314606741573034,DD_test,0.1,0.9086
4,2,F1,29.10112359550562,JT_test,0.01,0.0856
4,2,F1,29.10112359550562,DD_test,0.01,0.2382
4,2,F1,29.10112359550562,JT_test,0.05,0.41908
4,2,F1,29.10112359550562,DD_test,0.05,0.73322
4,2,F1,29.10112359550562,JT_test,0.1,0.5741
4,2,F1,29.10112359550562,DD_test,0.1,0.91782
4,2,F1,29.887640449438205,JT_test,0.01,0.0878
4,2,F1,29.887640449438205,DD_test,0.01,0.2448
4,2,F1,29.887640449438205,JT_test,0.05,0.41696
4,2,F1,29.887640449438205,DD_test,0.05,0.74418
4,2,F1,29.887640449438205,JT_test,0.1,0.57482
4,2,F1,29.887640449438205,DD_test,0.1,0.92816
4,2,F1,30.674157303370787,JT_test,0.01,0.08726
4,2,F1,30.674157303370787,DD_test,0.01,0.24624
4,2,F1,30.674157303370787,JT_test,0.05,0.42444
4,2,F1,30.674157303370787,DD_test,0.05,0.75634
4,2,F1,30.674157303370787,JT_test,0.1,0.57728
4,2,F1,30.674157303370787,DD_test,0.1,0.93418
4,2,F1,31.460674157303373,JT_test,0.01,0.0892
4,2,F1,31.460674157303373,DD_test,0.01,0.24964
4,2,F1,31.460674157303373,JT_test,0.05,0.42066
4,2,F1,31.460674157303373,DD_test,0.05,0.76876
4,2,F1,31.460674157303373,JT_test,0.1,0.5761
4,2,F1,31.460674157303373,DD_test,0.1,0.93902
4,2,F1,32.247191011235955,JT_test,0.01,0.08898
4,2,F1,32.247191011235955,DD_test,0.01,0.25134
4,2,F1,32.247191011235955,JT_test,0.05,0.421
4,2,F1,32.247191011235955,DD_test,0.05,0.77932
4,2,F1,32.247191011235955,JT_test,0.1,0.57716
4,2,F1,32.247191011235955,DD_test,0.1,0.94672
4,2,F1,33.03370786516854,JT_test,0.01,0.08742
4,2,F1,33.03370786516854,DD_test,0.01,0.25626
4,2,F1,33.03370786516854,JT_test,0.05,0.41994
4,2,F1,33.03370786516854,DD_test,0.05,0.7894
4,2,F1,33.03370786516854,JT_test,0.1,0.57614
4,2,F1,33.03370786516854,DD_test,0.1,0.95306
4,2,F1,33.82022471910113,JT_test,0.01,0.08822
4,2,F1,33.82022471910113,DD_test,0.01,0.25756
4,2,F1,33.82022471910113,JT_test,0.05,0.42372
4,2,F1,33.82022471910113,DD_test,0.05,0.80072
4,2,F1,33.82022471910113,JT_test,0.1,0.57936
4,2,F1,33.82022471910113,DD_test,0.1,0.95596
4,2,F1,34.60674157303371,JT_test,0.01,0.08868
4,2,F1,34.60674157303371,DD_test,0.01,0.2568
4,2,F1,34.60674157303371,JT_test,0.05,0.41962
4,2,F1,34.60674157303371,DD_test,0.05,0.80728
4,2,F1,34.60674157303371,JT_test,0.1,0.57382
4,2,F1,34.60674157303371,DD_test,0.1,0.96114
4,2,F1,35.39325842696629,JT_test,0.01,0.08868
4,2,F1,35.39325842696629,DD_test,0.01,0.26094
4,2,F1,35.39325842696629,JT_test,0.05,0.42488
4,2,F1,35.39325842696629,DD_test,0.05,0.8217
4,2,F1,35.39325842696629,JT_test,0.1,0.58114
4,2,F1,35.39325842696629,DD_test,0.1,0.96614
4,2,F1,36.17977528089888,JT_test,0.01,0.08716
4,2,F1,36.17977528089888,DD_test,0.01,0.26408
4,2,F1,36.17977528089888,JT_test,0.05,0.4202
4,2,F1,36.17977528089888,DD_test,0.05,0.82684
4,2,F1,36.17977528089888,JT_test,0.1,0.57386
4,2,F1,36.17977528089888,DD_test,0.1,0.96888
4,2,F1,36.96629213483146,JT_test,0.01,0.08642
4,2,F1,36.96629213483146,DD_test,0.01,0.26302
4,2,F1,36.96629213483146,JT_test,0.05,0.41922
4,2,F1,36.96629213483146,DD_test,0.05,0.8338
4,2,F1,36.96629213483146,JT_test,0.1,0.57402
4,2,F1,36.96629213483146,DD_test,0.1,0.97246
4,2,F1,37.752808988764045,JT_test,0.01,0.08768
4,2,F1,37.752808988764045,DD_test,0.01,0.26584
