k,n,dist,treatment_shift,parameter,test_name,alpha,rejection_rate
3,3,F5,7.5,5.039439597315436,JT_test,0.05,0.498116
3,3,F5,7.5,5.039439597315436,DD_test,0.05,0.586848
3,3,F5,7.5,5.066285234899329,JT_test,0.05,0.49564
3,3,F5,7.5,5.066285234899329,DD_test,0.05,0.58338
3,3,F5,7.5,5.093130872483221,JT_test,0.05,0.491128
3,3,F5,7.5,5.093130872483221,DD_test,0.05,0.58036
3,3,F5,7.5,5.119976510067114,JT_test,0.05,0.488376
3,3,F5,7.5,5.119976510067114,DD_test,0.05,0.5761
3,3,F5,7.5,5.146822147651006,JT_test,0.05,0.486528
3,3,F5,7.5,5.146822147651006,DD_test,0.05,0.57436
3,3,F5,7.5,5.173667785234899,JT_test,0.05,0.481876
3,3,F5,7.5,5.173667785234899,DD_test,0.05,0.569828
3,3,F5,7.5,5.200513422818792,JT_test,0.05,0.478452
3,3,F5,7.5,5.200513422818792,DD_test,0.05,0.565336
3,3,F5,7.5,5.2273590604026845,JT_test,0.05,0.475632
3,3,F5,7.5,5.2273590604026845,DD_test,0.05,0.562544
3,3,F5,7.5,5.2542046979865775,JT_test,0.05,0.471944
3,3,F5,7.5,5.2542046979865775,DD_test,0.05,0.559772
3,3,F5,7.5,5.28105033557047,JT_test,0.05,0.467548
3,3,F5,7.5,5.28105033557047,DD_test,0.05,0.554924
3,3,F5,7.5,5.307895973154363,JT_test,0.05,0.464712
3,3,F5,7.5,5.307895973154363,DD_test,0.05,0.550764
3,3,F5,7.5,5.334741610738255,JT_test,0.05,0.461732
3,3,F5,7.5,5.334741610738255,DD_test,0.05,0.549416
3,3,F5,7.5,5.361587248322148,JT_test,0.05,0.459012
3,3,F5,7.5,5.361587248322148,DD_test,0.05,0.545568
3,3,F5,7.5,5.38843288590604,JT_test,0.05,0.456456
3,3,F5,7.5,5.38843288590604,DD_test,0.05,0.543116
3,3,F5,7.5,5.415278523489933,JT_test,0.05,0.453368
3,3,F5,7.5,5.415278523489933,DD_test,0.05,0.538436
3,3,F5,7.5,5.442124161073825,JT_test,0.05,0.449868
3,3,F5,7.5,5.442124161073825,DD_test,0.05,0.536404
3,3,F5,7.5,5.468969798657718,JT_test,0.05,0.447272
3,3,F5,7.5,5.468969798657718,DD_test,0.05,0.533456
3,3,F5,7.5,5.495815436241611,JT_test,0.05,0.444156
3,3,F5,7.5,5.495815436241611,DD_test,0.05,0.529216
3,3,F5,7.5,5.522661073825503,JT_test,0.05,0.441684
3,3,F5,7.5,5.522661073825503,DD_test,0.05,0.526828
3,3,F5,7.5,5.549506711409396,JT_test,0.05,0.439988
3,3,F5,7.5,5.549506711409396,DD_test,0.05,0.524308
3,3,F5,7.5,5.5763523489932885,JT_test,0.05,0.436268
3,3,F5,7.5,5.5763523489932885,DD_test,0.05,0.520912
3,3,F5,7.5,5.6031979865771815,JT_test,0.05,0.431092
3,3,F5,7.5,5.6031979865771815,DD_test,0.05,0.516832
3,3,F5,7.5,5.630043624161074,JT_test,0.05,0.4307
3,3,F5,7.5,5.630043624161074,DD_test,0.05,0.515024
3,3,F5,7.5,5.656889261744967,JT_test,0.05,0.425592
3,3,F5,7.5,5.656889261744967,DD_test,0.05,0.51092
3,3,F5,7.5,5.683734899328859,JT_test,0.05,0.423932
3,3,F5,7.5,5.683734899328859,DD_test,0.05,0.508112
3,3,F5,7.5,5.710580536912752,JT_test,0.05,0.420768
3,3,F5,7.5,5.710580536912752,DD_test,0.05,0.50396
3,3,F5,7.5,5.737426174496644,JT_test,0.05,0.417804
3,3,F5,7.5,5.737426174496644,DD_test,0.05,0.500788
3,3,F5,7.5,5.764271812080537,JT_test,0.05,0.415432
3,3,F5,7.5,5.764271812080537,DD_test,0.05,0.499584
3,3,F5,7.5,5.791117449664429,JT_test,0.05,0.413324
3,3,F5,7.5,5.791117449664429,DD_test,0.05,0.496816
3,3,F5,7.5,5.817963087248322,JT_test,0.05,0.409252
3,3,F5,7.5,5.817963087248322,DD_test,0.05,0.49284
3,3,F5,7.5,5.844808724832215,JT_test,0.05,0.407356
3,3,F5,7.5,5.844808724832215,DD_test,0.05,0.489608
3,3,F5,7.5,5.871654362416107,JT_test,0.05,0.405108
3,3,F5,7.5,5.871654362416107,DD_test,0.05,0.487208
3,3,F5,7.5,5.8985,JT_test,0.05,0.40236
3,3,F5,7.5,5.8985,DD_test,0.05,0.484652
3,3,F7,7.5,3.5133,JT_test,0.05,0.935916
3,3,F7,7.5,3.5133,DD_test,0.05,0.962768
3,3,F7,7.5,3.5401456375838927,JT_test,0.05,0.9332
3,3,F7,7.5,3.5401456375838927,DD_test,0.05,0.96134
3,3,F7,7.5,3.5669912751677852,JT_test,0.05,0.931056
3,3,F7,7.5,3.5669912751677852,DD_test,0.05,0.959716
3,3,F7,7.5,3.593836912751678,JT_test,0.05,0.928164
3,3,F7,7.5,3.593836912751678,DD_test,0.05,0.957928
3,3,F7,7.5,3.6206825503355704,JT_test,0.05,0.926656
3,3,F7,7.5,3.6206825503355704,DD_test,0.05,0.956652
3,3,F7,7.5,3.647528187919463,JT_test,0.05,0.923336
3,3,F7,7.5,3.647528187919463,DD_test,0.05,0.954144
3,3,F7,7.5,3.6743738255033556,JT_test,0.05,0.92152
3,3,F7,7.5,3.6743738255033556,DD_test,0.05,0.953
3,3,F7,7.5,3.7012194630872486,JT_test,0.05,0.919116
3,3,F7,7.5,3.7012194630872486,DD_test,0.05,0.951032
3,3,F7,7.5,3.728065100671141,JT_test,0.05,0.915752
3,3,F7,7.5,3.728065100671141,DD_test,0.05,0.948964
3,3,F7,7.5,3.7549107382550337,JT_test,0.05,0.914316
3,3,F7,7.5,3.7549107382550337,DD_test,0.05,0.948032
3,3,F7,7.5,3.7817563758389263,JT_test,0.05,0.911384
3,3,F7,7.5,3.7817563758389263,DD_test,0.05,0.945716
3,3,F7,7.5,3.808602013422819,JT_test,0.05,0.908696
3,3,F7,7.5,3.808602013422819,DD_test,0.05,0.943352
3,3,F7,7.5,3.8354476510067115,JT_test,0.05,0.906336
3,3,F7,7.5,3.8354476510067115,DD_test,0.05,0.942472
3,3,F7,7.5,3.862293288590604,JT_test,0.05,0.90328
3,3,F7,7.5,3.862293288590604,DD_test,0.05,0.939152
3,3,F7,7.5,3.8891389261744966,JT_test,0.05,0.899576
3,3,F7,7.5,3.8891389261744966,DD_test,0.05,0.937112
3,3,F7,7.5,3.915984563758389,JT_test,0.05,0.897716
3,3,F7,7.5,3.915984563758389,DD_test,0.05,0.935292
3,3,F7,7.5,3.942830201342282,JT_test,0.05,0.894012
3,3,F7,7.5,3.942830201342282,DD_test,0.05,0.933512
3,3,F7,7.5,3.9696758389261744,JT_test,0.05,0.892148
3,3,F7,7.5,3.9696758389261744,DD_test,0.05,0.932236
3,3,F7,7.5,3.9965214765100674,JT_test,0.05,0.888888
3,3,F7,7.5,3.9965214765100674,DD_test,0.05,0.929996
3,3,F7,7.5,4.0233671140939595,JT_test,0.05,0.8855
3,3,F7,7.5,4.0233671140939595,DD_test,0.05,0.927416
3,3,F7,7.5,4.0502127516778526,JT_test,0.05,0.883368
3,3,F7,7.5,4.0502127516778526,DD_test,0.05,0.924824
3,3,F7,7.5,4.077058389261745,JT_test,0.05,0.880776
3,3,F7,7.5,4.077058389261745,DD_test,0.05,0.922536
3,3,F7,7.5,4.103904026845638,JT_test,0.05,0.878216
3,3,F7,7.5,4.103904026845638,DD_test,0.05,0.92112
3,3,F7,7.5,4.13074966442953,JT_test,0.05,0.874388
3,3,F7,7.5,4.13074966442953,DD_test,0.05,0.917808
3,3,F7,7.5,4.157595302013423,JT_test,0.05,0.871632
3,3,F7,7.5,4.157595302013423,DD_test,0.05,0.9159
3,3,F7,7.5,4.184440939597316,JT_test,0.05,0.868164
3,3,F7,7.5,4.184440939597316,DD_test,0.05,0.913992
3,3,F7,7.5,4.211286577181208,JT_test,0.05,0.864092
3,3,F7,7.5,4.211286577181208,DD_test,0.05,0.910768
3,3,F7,7.5,4.238132214765101,JT_test,0.05,0.860368
3,3,F7,7.5,4.238132214765101,DD_test,0.05,0.907296
3,3,F7,7.5,4.264977852348993,JT_test,0.05,0.858436
3,3,F7,7.5,4.264977852348993,DD_test,0.05,0.906156
3,3,F7,7.5,4.291823489932886,JT_test,0.05,0.855572
3,3,F7,7.5,4.291823489932886,DD_test,0.05,0.903968
3,3,F7,7.5,4.318669127516778,JT_test,0.05,0.851796
3,3,F7,7.5,4.318669127516778,DD_test,0.05,0.902036
3,3,F7,7.5,4.345514765100671,JT_test,0.05,0.848744
3,3,F7,7.5,4.345514765100671,DD_test,0.05,0.898608
3,3,F7,7.5,4.3723604026845635,JT_test,0.05,0.847328
3,3,F7,7.5,4.3723604026845635,DD_test,0.05,0.896468
3,3,F7,7.5,4.3992060402684565,JT_test,0.05,0.842076
3,3,F7,7.5,4.3992060402684565,DD_test,0.05,0.893396
3,3,F7,7.5,4.4260516778523495,JT_test,0.05,0.839708
3,3,F7,7.5,4.4260516778523495,DD_test,0.05,0.891008
3,3,F7,7.5,4.452897315436242,JT_test,0.05,0.836188
3,3,F7,7.5,4.452897315436242,DD_test,0.05,0.888804
3,3,F7,7.5,4.479742953020134,JT_test,0.05,0.832792
3,3,F7,7.5,4.479742953020134,DD_test,0.05,0.885524
3,3,F7,7.5,4.506588590604027,JT_test,0.05,0.828956
3,3,F7,7.5,4.506588590604027,DD_test,0.05,0.882784
3,3,F7,7.5,4.53343422818792,JT_test,0.05,0.825976
3,3,F7,7.5,4.53343422818792,DD_test,0.05,0.880916
3,3,F7,7.5,4.560279865771812,JT_test,0.05,0.82152
3,3,F7,7.5,4.560279865771812,DD_test,0.05,0.877564
3,3,F7,7.5,4.587125503355705,JT_test,0.05,0.819236
3,3,F7,7.5,4.587125503355705,DD_test,0.05,0.875196
3,3,F7,7.5,4.613971140939597,JT_test,0.05,0.815724
3,3,F7,7.5,4.613971140939597,DD_test,0.05,0.872108
3,3,F7,7.5,4.64081677852349,JT_test,0.05,0.813092
3,3,F7,7.5,4.64081677852349,DD_test,0.05,0.869012
3,3,F7,7.5,4.667662416107382,JT_test,0.05,0.809336
3,3,F7,7.5,4.667662416107382,DD_test,0.05,0.866416
3,3,F7,7.5,4.694508053691275,JT_test,0.05,0.805372
3,3,F7,7.5,4.694508053691275,DD_test,0.05,0.863628
3,3,F7,7.5,4.7213536912751675,JT_test,0.05,0.802004
3,3,F7,7.5,4.7213536912751675,DD_test,0.05,0.860796
3,3,F7,7.5,4.7481993288590605,JT_test,0.05,0.799136
3,3,F7,7.5,4.7481993288590605,DD_test,0.05,0.857588
3,3,F7,7.5,4.7750449664429535,JT_test,0.05,0.794964
3,3,F7,7.5,4.7750449664429535,DD_test,0.05,0.854428
3,3,F7,7.5,4.801890604026846,JT_test,0.05,0.79394
3,3,F7,7.5,4.801890604026846,DD_test,0.05,0.853796
3,3,F7,7.5,4.828736241610738,JT_test,0.05,0.788416
3,3,F7,7.5,4.828736241610738,DD_test,0.05,0.848564
3,3,F7,7.5,4.855581879194631,JT_test,0.05,0.785404
3,3,F7,7.5,4.855581879194631,DD_test,0.05,0.846068
3,3,F7,7.5,4.882427516778524,JT_test,0.05,0.78318
3,3,F7,7.5,4.882427516778524,DD_test,0.05,0.844124
3,3,F7,7.5,4.909273154362416,JT_test,0.05,0.779368
3,3,F7,7.5,4.909273154362416,DD_test,0.05,0.841436
3,3,F7,7.5,4.936118791946309,JT_test,0.05,0.7764
3,3,F7,7.5,4.936118791946309,DD_test,0.05,0.838484
3,3,F7,7.5,4.962964429530201,JT_test,0.05,0.771168
3,3,F7,7.5,4.962964429530201,DD_test,0.05,0.835012
3,3,F7,7.5,4.989810067114094,JT_test,0.05,0.769572
3,3,F7,7.5,4.989810067114094,DD_test,0.05,0.833212
3,3,F7,7.5,5.016655704697987,JT_test,0.05,0.76526
3,3,F7,7.5,5.016655704697987,DD_test,0.05,0.827768
3,3,F7,7.5,5.043501342281879,JT_test,0.05,0.76166
3,3,F7,7.5,5.043501342281879,DD_test,0.05,0.826144
3,3,F7,7.5,5.070346979865771,JT_test,0.05,0.758752
3,3,F7,7.5,5.070346979865771,DD_test,0.05,0.823256
3,3,F7,7.5,5.0971926174496645,JT_test,0.05,0.755912
3,3,F7,7.5,5.0971926174496645,DD_test,0.05,0.820772
3,3,F7,7.5,5.1240382550335575,JT_test,0.05,0.7507
3,3,F7,7.5,5.1240382550335575,DD_test,0.05,0.817488
3,3,F7,7.5,5.15088389261745,JT_test,0.05,0.749312
3,3,F7,7.5,5.15088389261745,DD_test,0.05,0.81464
3,3,F7,7.5,5.177729530201343,JT_test,0.05,0.745828
3,3,F7,7.5,5.177729530201343,DD_test,0.05,0.811932
3,3,F7,7.5,5.204575167785235,JT_test,0.05,0.742012
3,3,F7,7.5,5.204575167785235,DD_test,0.05,0.80906
3,3,F7,7.5,5.231420805369128,JT_test,0.05,0.736688
3,3,F7,7.5,5.231420805369128,DD_test,0.05,0.806544
3,3,F7,7.5,5.25826644295302,JT_test,0.05,0.735552
3,3,F7,7.5,5.25826644295302,DD_test,0.05,0.80318
3,3,F7,7.5,5.285112080536913,JT_test,0.05,0.731676
3,3,F7,7.5,5.285112080536913,DD_test,0.05,0.800252
3,3,F7,7.5,5.311957718120805,JT_test,0.05,0.727672
3,3,F7,7.5,5.311957718120805,DD_test,0.05,0.796532
3,3,F7,7.5,5.338803355704698,JT_test,0.05,0.725064
3,3,F7,7.5,5.338803355704698,DD_test,0.05,0.79346
3,3,F7,7.5,5.365648993288591,JT_test,0.05,0.721244
3,3,F7,7.5,5.365648993288591,DD_test,0.05,0.791352
3,3,F7,7.5,5.392494630872483,JT_test,0.05,0.717668
3,3,F7,7.5,5.392494630872483,DD_test,0.05,0.787
3,3,F7,7.5,5.419340268456375,JT_test,0.05,0.715956
3,3,F7,7.5,5.419340268456375,DD_test,0.05,0.78498
3,3,F7,7.5,5.446185906040268,JT_test,0.05,0.712812
3,3,F7,7.5,5.446185906040268,DD_test,0.05,0.782912
3,3,F7,7.5,5.473031543624161,JT_test,0.05,0.709912
3,3,F7,7.5,5.473031543624161,DD_test,0.05,0.7791
3,3,F7,7.5,5.499877181208054,JT_test,0.05,0.705264
3,3,F7,7.5,5.499877181208054,DD_test,0.05,0.775324
3,3,F7,7.5,5.526722818791946,JT_test,0.05,0.702432
3,3,F7,7.5,5.526722818791946,DD_test,0.05,0.774012
3,3,F7,7.5,5.553568456375839,JT_test,0.05,0.69886
3,3,F7,7.5,5.553568456375839,DD_test,0.05,0.77088
3,3,F7,7.5,5.580414093959732,JT_test,0.05,0.695048
3,3,F7,7.5,5.580414093959732,DD_test,0.05,0.766776
3,3,F7,7.5,5.607259731543625,JT_test,0.05,0.690448
3,3,F7,7.5,5.607259731543625,DD_test,0.05,0.763348
3,3,F7,7.5,5.634105369127517,JT_test,0.05,0.690096
3,3,F7,7.5,5.634105369127517,DD_test,0.05,0.761952
3,3,F7,7.5,5.660951006711409,JT_test,0.05,0.685236
3,3,F7,7.5,5.660951006711409,DD_test,0.05,0.75682
3,3,F7,7.5,5.687796644295302,JT_test,0.05,0.681964
3,3,F7,7.5,5.687796644295302,DD_test,0.05,0.75498
3,3,F7,7.5,5.714642281879195,JT_test,0.05,0.677552
3,3,F7,7.5,5.714642281879195,DD_test,0.05,0.751492
3,3,F7,7.5,5.741487919463087,JT_test,0.05,0.674472
3,3,F7,7.5,5.741487919463087,DD_test,0.05,0.748096
3,3,F7,7.5,5.768333557046979,JT_test,0.05,0.672084
3,3,F7,7.5,5.768333557046979,DD_test,0.05,0.745808
3,3,F7,7.5,5.795179194630872,JT_test,0.05,0.670752
3,3,F7,7.5,5.795179194630872,DD_test,0.05,0.745952
3,3,F7,7.5,5.822024832214765,JT_test,0.05,0.666416
3,3,F7,7.5,5.822024832214765,DD_test,0.05,0.740008
3,3,F7,7.5,5.8488704697986575,JT_test,0.05,0.662744
3,3,F7,7.5,5.8488704697986575,DD_test,0.05,0.737092
3,3,F7,7.5,5.875716107382551,JT_test,0.05,0.660136
3,3,F7,7.5,5.875716107382551,DD_test,0.05,0.73462
3,3,F7,7.5,5.902561744966443,JT_test,0.05,0.655516
3,3,F7,7.5,5.902561744966443,DD_test,0.05,0.730552
3,3,F7,7.5,5.929407382550336,JT_test,0.05,0.655316
3,3,F7,7.5,5.929407382550336,DD_test,0.05,0.728988
3,3,F7,7.5,5.956253020134229,JT_test,0.05,0.651
3,3,F7,7.5,5.956253020134229,DD_test,0.05,0.725896
3,3,F7,7.5,5.983098657718121,JT_test,0.05,0.64852
3,3,F7,7.5,5.983098657718121,DD_test,0.05,0.722688
3,3,F7,7.5,6.009944295302013,JT_test,0.05,0.643804
3,3,F7,7.5,6.009944295302013,DD_test,0.05,0.719268
3,3,F7,7.5,6.036789932885906,JT_test,0.05,0.64096
3,3,F7,7.5,6.036789932885906,DD_test,0.05,0.717332
3,3,F7,7.5,6.063635570469799,JT_test,0.05,0.63816
3,3,F7,7.5,6.063635570469799,DD_test,0.05,0.713952
3,3,F7,7.5,6.090481208053691,JT_test,0.05,0.634388
3,3,F7,7.5,6.090481208053691,DD_test,0.05,0.709888
3,3,F7,7.5,6.117326845637583,JT_test,0.05,0.632332
3,3,F7,7.5,6.117326845637583,DD_test,0.05,0.70698
3,3,F7,7.5,6.144172483221476,JT_test,0.05,0.62856
3,3,F7,7.5,6.144172483221476,DD_test,0.05,0.704416
3,3,F7,7.5,6.171018120805369,JT_test,0.05,0.624132
3,3,F7,7.5,6.171018120805369,DD_test,0.05,0.699864
3,3,F7,7.5,6.197863758389262,JT_test,0.05,0.622396
3,3,F7,7.5,6.197863758389262,DD_test,0.05,0.698112
3,3,F7,7.5,6.2247093959731545,JT_test,0.05,0.618688
3,3,F7,7.5,6.2247093959731545,DD_test,0.05,0.69538
3,3,F7,7.5,6.251555033557047,JT_test,0.05,0.616292
3,3,F7,7.5,6.251555033557047,DD_test,0.05,0.692276
3,3,F7,7.5,6.27840067114094,JT_test,0.05,0.615192
3,3,F7,7.5,6.27840067114094,DD_test,0.05,0.69058
3,3,F7,7.5,6.305246308724833,JT_test,0.05,0.611784
3,3,F7,7.5,6.305246308724833,DD_test,0.05,0.687684
3,3,F7,7.5,6.332091946308725,JT_test,0.05,0.607064
3,3,F7,7.5,6.332091946308725,DD_test,0.05,0.68426
3,3,F7,7.5,6.358937583892617,JT_test,0.05,0.605376
3,3,F7,7.5,6.358937583892617,DD_test,0.05,0.681988
3,3,F7,7.5,6.38578322147651,JT_test,0.05,0.603416
3,3,F7,7.5,6.38578322147651,DD_test,0.05,0.67956
3,3,F7,7.5,6.412628859060403,JT_test,0.05,0.600528
3,3,F7,7.5,6.412628859060403,DD_test,0.05,0.677016
3,3,F7,7.5,6.439474496644295,JT_test,0.05,0.596956
3,3,F7,7.5,6.439474496644295,DD_test,0.05,0.67478
3,3,F7,7.5,6.466320134228187,JT_test,0.05,0.593868
3,3,F7,7.5,6.466320134228187,DD_test,0.05,0.670072
3,3,F7,7.5,6.49316577181208,JT_test,0.05,0.591304
3,3,F7,7.5,6.49316577181208,DD_test,0.05,0.666808
3,3,F7,7.5,6.520011409395973,JT_test,0.05,0.587696
3,3,F7,7.5,6.520011409395973,DD_test,0.05,0.664736
3,3,F7,7.5,6.546857046979866,JT_test,0.05,0.58498
3,3,F7,7.5,6.546857046979866,DD_test,0.05,0.6622
3,3,F7,7.5,6.5737026845637585,JT_test,0.05,0.582152
3,3,F7,7.5,6.5737026845637585,DD_test,0.05,0.659264
3,3,F7,7.5,6.600548322147651,JT_test,0.05,0.580776
3,3,F7,7.5,6.600548322147651,DD_test,0.05,0.657172
3,3,F7,7.5,6.627393959731544,JT_test,0.05,0.5779
3,3,F7,7.5,6.627393959731544,DD_test,0.05,0.65482
3,3,F7,7.5,6.654239597315437,JT_test,0.05,0.572752
3,3,F7,7.5,6.654239597315437,DD_test,0.05,0.649276
3,3,F7,7.5,6.681085234899329,JT_test,0.05,0.571132
3,3,F7,7.5,6.681085234899329,DD_test,0.05,0.648156
3,3,F7,7.5,6.707930872483221,JT_test,0.05,0.566836
3,3,F7,7.5,6.707930872483221,DD_test,0.05,0.643844
3,3,F7,7.5,6.734776510067114,JT_test,0.05,0.566392
3,3,F7,7.5,6.734776510067114,DD_test,0.05,0.643
3,3,F7,7.5,6.761622147651007,JT_test,0.05,0.563232
3,3,F7,7.5,6.761622147651007,DD_test,0.05,0.640556
3,3,F7,7.5,6.788467785234899,JT_test,0.05,0.561496
3,3,F7,7.5,6.788467785234899,DD_test,0.05,0.637324
3,3,F7,7.5,6.815313422818792,JT_test,0.05,0.556484
3,3,F7,7.5,6.815313422818792,DD_test,0.05,0.635464
3,3,F7,7.5,6.842159060402684,JT_test,0.05,0.5546
3,3,F7,7.5,6.842159060402684,DD_test,0.05,0.63272
3,3,F7,7.5,6.869004697986577,JT_test,0.05,0.552172
3,3,F7,7.5,6.869004697986577,DD_test,0.05,0.629888
3,3,F7,7.5,6.89585033557047,JT_test,0.05,0.551104
3,3,F7,7.5,6.89585033557047,DD_test,0.05,0.628024
3,3,F7,7.5,6.9226959731543625,JT_test,0.05,0.546996
3,3,F7,7.5,6.9226959731543625,DD_test,0.05,0.62288
3,3,F7,7.5,6.949541610738255,JT_test,0.05,0.544524
3,3,F7,7.5,6.949541610738255,DD_test,0.05,0.622104
3,3,F7,7.5,6.976387248322148,JT_test,0.05,0.54094
3,3,F7,7.5,6.976387248322148,DD_test,0.05,0.618188
3,3,F7,7.5,7.003232885906041,JT_test,0.05,0.53954
3,3,F7,7.5,7.003232885906041,DD_test,0.05,0.616136
3,3,F7,7.5,7.030078523489933,JT_test,0.05,0.534192
3,3,F7,7.5,7.030078523489933,DD_test,0.05,0.611332
3,3,F7,7.5,7.056924161073825,JT_test,0.05,0.533756
3,3,F7,7.5,7.056924161073825,DD_test,0.05,0.610832
3,3,F7,7.5,7.083769798657718,JT_test,0.05,0.53304
3,3,F7,7.5,7.083769798657718,DD_test,0.05,0.60918
3,3,F7,7.5,7.110615436241611,JT_test,0.05,0.53064
3,3,F7,7.5,7.110615436241611,DD_test,0.05,0.60674
3,3,F7,7.5,7.137461073825504,JT_test,0.05,0.52774
3,3,F7,7.5,7.137461073825504,DD_test,0.05,0.605052
3,3,F7,7.5,7.164306711409396,JT_test,0.05,0.524088
3,3,F7,7.5,7.164306711409396,DD_test,0.05,0.600176
3,3,F7,7.5,7.191152348993288,JT_test,0.05,0.521176
3,3,F7,7.5,7.191152348993288,DD_test,0.05,0.598832
3,3,F7,7.5,7.217997986577181,JT_test,0.05,0.517536
3,3,F7,7.5,7.217997986577181,DD_test,0.05,0.593776
3,3,F7,7.5,7.244843624161074,JT_test,0.05,0.517936
3,3,F7,7.5,7.244843624161074,DD_test,0.05,0.594288
3,3,F7,7.5,7.271689261744966,JT_test,0.05,0.514948
3,3,F7,7.5,7.271689261744966,DD_test,0.05,0.5915
3,3,F7,7.5,7.298534899328859,JT_test,0.05,0.512312
3,3,F7,7.5,7.298534899328859,DD_test,0.05,0.588288
3,3,F7,7.5,7.325380536912752,JT_test,0.05,0.5073
3,3,F7,7.5,7.325380536912752,DD_test,0.05,0.584952
3,3,F7,7.5,7.352226174496645,JT_test,0.05,0.505732
3,3,F7,7.5,7.352226174496645,DD_test,0.05,0.583652
3,3,F7,7.5,7.379071812080537,JT_test,0.05,0.504672
3,3,F7,7.5,7.379071812080537,DD_test,0.05,0.580532
3,3,F7,7.5,7.405917449664429,JT_test,0.05,0.501724
3,3,F7,7.5,7.405917449664429,DD_test,0.05,0.578172
3,3,F7,7.5,7.432763087248322,JT_test,0.05,0.500372
3,3,F7,7.5,7.432763087248322,DD_test,0.05,0.575892
3,3,F7,7.5,7.459608724832215,JT_test,0.05,0.496904
3,3,F7,7.5,7.459608724832215,DD_test,0.05,0.572816
3,3,F7,7.5,7.486454362416108,JT_test,0.05,0.494244
3,3,F7,7.5,7.486454362416108,DD_test,0.05,0.570332
3,3,F7,7.5,7.5133,JT_test,0.05,0.494224
3,3,F7,7.5,7.5133,DD_test,0.05,0.57012
