k,n,dist,treatment_shift,test_name,alpha,rejection_rate
3,2,F1,18.258426966292134,JT_test,0.01,0.0
3,2,F1,18.258426966292134,DD_test,0.01,0.0
3,2,F1,18.258426966292134,JT_test,0.05,0.943096
3,2,F1,18.258426966292134,DD_test,0.05,0.986436
3,2,F1,18.258426966292134,JT_test,0.1,0.994188
3,2,F1,18.258426966292134,DD_test,0.1,0.998792
3,2,F1,18.53932584269663,JT_test,0.01,0.0
3,2,F1,18.53932584269663,DD_test,0.01,0.0
3,2,F1,18.53932584269663,JT_test,0.05,0.947796
3,2,F1,18.53932584269663,DD_test,0.05,0.988072
3,2,F1,18.53932584269663,JT_test,0.1,0.995064
3,2,F1,18.53932584269663,DD_test,0.1,0.999036
3,2,F1,18.820224719101127,JT_test,0.01,0.0
3,2,F1,18.820224719101127,DD_test,0.01,0.0
3,2,F1,18.820224719101127,JT_test,0.05,0.952636
3,2,F1,18.820224719101127,DD_test,0.05,0.989756
3,2,F1,18.820224719101127,JT_test,0.1,0.995552
3,2,F1,18.820224719101127,DD_test,0.1,0.999328
3,2,F1,19.10112359550562,JT_test,0.01,0.0
3,2,F1,19.10112359550562,DD_test,0.01,0.0
3,2,F1,19.10112359550562,JT_test,0.05,0.956676
3,2,F1,19.10112359550562,DD_test,0.05,0.991392
3,2,F1,19.10112359550562,JT_test,0.1,0.996256
3,2,F1,19.10112359550562,DD_test,0.1,0.999444
3,2,F1,19.382022471910112,JT_test,0.01,0.0
3,2,F1,19.382022471910112,DD_test,0.01,0.0
3,2,F1,19.382022471910112,JT_test,0.05,0.959844
3,2,F1,19.382022471910112,DD_test,0.05,0.992324
3,2,F1,19.382022471910112,JT_test,0.1,0.996812
3,2,F1,19.382022471910112,DD_test,0.1,0.99954
3,2,F1,19.662921348314608,JT_test,0.01,0.0
3,2,F1,19.662921348314608,DD_test,0.01,0.0
3,2,F1,19.662921348314608,JT_test,0.05,0.963532
3,2,F1,19.662921348314608,DD_test,0.05,0.99344
3,2,F1,19.662921348314608,JT_test,0.1,0.997252
3,2,F1,19.662921348314608,DD_test,0.1,0.999568
3,2,F1,19.943820224719104,JT_test,0.01,0.0
3,2,F1,19.943820224719104,DD_test,0.01,0.0
3,2,F1,19.943820224719104,JT_test,0.05,0.966732
3,2,F1,19.943820224719104,DD_test,0.05,0.994096
3,2,F1,19.943820224719104,JT_test,0.1,0.997388
3,2,F1,19.943820224719104,DD_test,0.1,0.99964
3,2,F1,20.224719101123597,JT_test,0.01,0.0
3,2,F1,20.224719101123597,DD_test,0.01,0.0
3,2,F1,20.224719101123597,JT_test,0.05,0.96984
3,2,F1,20.224719101123597,DD_test,0.05,0.995212
3,2,F1,20.224719101123597,JT_test,0.1,0.997928
3,2,F1,20.224719101123597,DD_test,0.1,0.999748
3,2,F1,20.50561797752809,JT_test,0.01,0.0
3,2,F1,20.50561797752809,DD_test,0.01,0.0
3,2,F1,20.50561797752809,JT_test,0.05,0.971836
3,2,F1,20.50561797752809,DD_test,0.05,0.995688
3,2,F1,20.50561797752809,JT_test,0.1,0.99818
3,2,F1,20.50561797752809,DD_test,0.1,0.999812
3,2,F1,20.786516853932586,JT_test,0.01,0.0
3,2,F1,20.786516853932586,DD_test,0.01,0.0
3,2,F1,20.786516853932586,JT_test,0.05,0.974156
3,2,F1,20.786516853932586,DD_test,0.05,0.99644
3,2,F1,20.786516853932586,JT_test,0.1,0.998304
3,2,F1,20.786516853932586,DD_test,0.1,0.999828
3,2,F1,21.067415730337082,JT_test,0.01,0.0
3,2,F1,21.067415730337082,DD_test,0.01,0.0
3,2,F1,21.067415730337082,JT_test,0.05,0.977228
3,2,F1,21.067415730337082,DD_test,0.05,0.9967
3,2,F1,21.067415730337082,JT_test,0.1,0.998572
3,2,F1,21.067415730337082,DD_test,0.1,0.999892
3,2,F1,21.348314606741575,JT_test,0.01,0.0
3,2,F1,21.348314606741575,DD_test,0.01,0.0
3,2,F1,21.348314606741575,JT_test,0.05,0.978792
3,2,F1,21.348314606741575,DD_test,0.05,0.997296
3,2,F1,21.348314606741575,JT_test,0.1,0.998628
3,2,F1,21.348314606741575,DD_test,0.1,0.999892
3,2,F1,21.629213483146067,JT_test,0.01,0.0
3,2,F1,21.629213483146067,DD_test,0.01,0.0
3,2,F1,21.629213483146067,JT_test,0.05,0.980848
3,2,F1,21.629213483146067,DD_test,0.05,0.997684
3,2,F1,21.629213483146067,JT_test,0.1,0.998984
3,2,F1,21.629213483146067,DD_test,0.1,0.999936
3,2,F1,21.910112359550563,JT_test,0.01,0.0
3,2,F1,21.910112359550563,DD_test,0.01,0.0
3,2,F1,21.910112359550563,JT_test,0.05,0.982676
3,2,F1,21.910112359550563,DD_test,0.05,0.99792
3,2,F1,21.910112359550563,JT_test,0.1,0.99898
3,2,F1,21.910112359550563,DD_test,0.1,0.999916
3,2,F1,22.19101123595506,JT_test,0.01,0.0
3,2,F1,22.19101123595506,DD_test,0.01,0.0
3,2,F1,22.19101123595506,JT_test,0.05,0.984284
3,2,F1,22.19101123595506,DD_test,0.05,0.998304
3,2,F1,22.19101123595506,JT_test,0.1,0.999196
3,2,F1,22.19101123595506,DD_test,0.1,0.999964
3,2,F1,22.471910112359552,JT_test,0.01,0.0
3,2,F1,22.471910112359552,DD_test,0.01,0.0
